Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL JPY,Return %,Commission JPY,Favorable excursion JPY,Favorable excursion %,Adverse excursion JPY,Adverse excursion %,Cumulative PnL JPY,Cumulative PnL %,Duration (bars)
693,Entry long,2025-11-26 19:50,M1 scalp up,4163.86,1,4163.86,410.36,0.06,0,566.39,0.09,-385.4,-0.06,7992.18,0.80,35
694,Exit long,2025-11-26 20:51,SL,4162.28,1,4165.36,-480.58,-0.07,0,45.25,0.01,-480.58,-0.07,7511.61,0.75,3
694,Entry long,2025-11-26 20:48,M1 scalp up,4165.36,1,4165.36,-480.58,-0.07,0,45.25,0.01,-480.58,-0.07,7511.61,0.75,3
695,Exit long,2025-11-26 21:39,TSL,4165.87,1,4162.06,594.48,0.09,0,750.51,0.12,-40.57,-0.01,8106.09,0.81,44
695,Entry long,2025-11-26 20:55,M1 scalp up,4162.06,1,4162.06,594.48,0.09,0,750.51,0.12,-40.57,-0.01,8106.09,0.81,44
696,Exit long,2025-11-27 14:10,TSL,4157.87,1,4155.21,416.17,0.06,0,572.62,0.09,-331.68,-0.05,8522.25,0.85,24
696,Entry long,2025-11-27 13:46,M1 scalp up,4155.21,1,4155.21,416.17,0.06,0,572.62,0.09,-331.68,-0.05,8522.25,0.85,24
697,Exit long,2025-11-27 14:40,SL,4154.61,1,4158.21,-563.23,-0.09,0,131.42,0.02,-563.23,-0.09,7959.02,0.80,14
697,Entry long,2025-11-27 14:26,M1 scalp up,4158.21,1,4158.21,-563.23,-0.09,0,131.42,0.02,-563.23,-0.09,7959.02,0.80,14
698,Exit long,2025-11-27 15:18,TSL,4158.31,1,4155.99,362.97,0.06,0,519.43,0.08,-472.49,-0.07,8321.99,0.83,31
698,Entry long,2025-11-27 14:47,M1 scalp up,4155.99,1,4155.99,362.97,0.06,0,519.43,0.08,-472.49,-0.07,8321.99,0.83,31
699,Exit long,2025-11-27 16:03,SL,4156.81,1,4159.71,-453.72,-0.07,0,170.53,0.03,-453.72,-0.07,7868.28,0.79,29
699,Entry long,2025-11-27 15:34,M1 scalp up,4159.71,1,4159.71,-453.72,-0.07,0,170.53,0.03,-453.72,-0.07,7868.28,0.79,29
700,Exit long,2025-11-27 16:26,SL,4152.29,1,4154.95,-416.17,-0.06,0,142.37,0.02,-416.17,-0.06,7452.11,0.75,14
700,Entry long,2025-11-27 16:12,M1 scalp up,4154.95,1,4154.95,-416.17,-0.06,0,142.37,0.02,-416.17,-0.06,7452.11,0.75,14
701,Exit long,2025-11-27 16:59,TSL,4156.97,2,8309.68,666.49,0.05,0,869.88,0.07,-56.32,0.00,8118.6,0.81,4
701,Entry long,2025-11-27 16:55,M1 scalp up,4154.84,2,8309.68,666.49,0.05,0,869.88,0.07,-56.32,0.00,8118.6,0.81,4
702,Exit long,2025-11-27 17:55,TSL,4158.23,1,4155.72,392.7,0.06,0,549.15,0.08,-151.76,-0.02,8511.3,0.85,50
702,Entry long,2025-11-27 17:05,M1 scalp up,4155.72,1,4155.72,392.7,0.06,0,549.15,0.08,-151.76,-0.02,8511.3,0.85,50
703,Exit long,2025-11-28 17:38,TSL,4211.25,1,4206.57,731.38,0.11,0,887.66,0.14,-93.77,-0.01,9242.68,0.92,8
703,Entry long,2025-11-28 17:30,M1 scalp up,4206.57,1,4206.57,731.38,0.11,0,887.66,0.14,-93.77,-0.01,9242.68,0.92,8
704,Exit long,2025-12-01 19:44,SL,4234.18,1,4238.67,-701.01,-0.11,0,0,0.00,-701.01,-0.11,8541.67,0.85,1
704,Entry long,2025-12-01 19:43,M1 scalp up,4238.67,1,4238.67,-701.01,-0.11,0,0,0.00,-701.01,-0.11,8541.67,0.85,1
705,Exit long,2025-12-01 20:37,TSL,4238.84,1,4236.42,377.83,0.06,0,533.96,0.08,-162.37,-0.02,8919.5,0.89,9
705,Entry long,2025-12-01 20:28,M1 scalp up,4236.42,1,4236.42,377.83,0.06,0,533.96,0.08,-162.37,-0.02,8919.5,0.89,9
706,Exit long,2025-12-01 21:25,TSL,4239.58,1,4237.43,335.68,0.05,0,491.8,0.07,-462.14,-0.07,9255.17,0.93,38
706,Entry long,2025-12-01 20:47,M1 scalp up,4237.43,1,4237.43,335.68,0.05,0,491.8,0.07,-462.14,-0.07,9255.17,0.93,38
707,Exit short,2025-12-02 18:11,TSL,4194.18,1,4195.67,231.55,0.04,0,480.2,0.07,-206.69,-0.03,9486.73,0.95,19
707,Entry short,2025-12-02 17:52,M1 scalp down,4195.67,1,4195.67,231.55,0.04,0,480.2,0.07,-206.69,-0.03,9486.73,0.95,19
708,Exit short,2025-12-02 19:39,TSL,4195.25,1,4198.23,463.11,0.07,0,708.65,0.11,-247.1,-0.04,9949.84,0.99,8
708,Entry short,2025-12-02 19:31,M1 scalp down,4198.23,1,4198.23,463.11,0.07,0,708.65,0.11,-247.1,-0.04,9949.84,0.99,8
709,Exit short,2025-12-02 19:58,TSL,4198.89,1,4197.16,-268.85,-0.04,0,492.64,0.08,-402.5,-0.06,9680.98,0.97,10
709,Entry short,2025-12-02 19:48,M1 scalp down,4197.16,1,4197.16,-268.85,-0.04,0,492.64,0.08,-402.5,-0.06,9680.98,0.97,10
710,Exit short,2025-12-02 20:33,SL,4202.82,1,4198.34,-696.22,-0.11,0,385.41,0.06,-696.22,-0.11,8984.77,0.90,18
710,Entry short,2025-12-02 20:15,M1 scalp down,4198.34,1,4198.34,-696.22,-0.11,0,385.41,0.06,-696.22,-0.11,8984.77,0.90,18
711,Exit long,2025-12-02 23:03,SL,4204.3,1,4209.12,-751.25,-0.11,0,402.5,0.06,-751.25,-0.11,8233.51,0.82,72
711,Entry long,2025-12-02 20:51,M1 scalp up,4209.12,1,4209.12,-751.25,-0.11,0,402.5,0.06,-751.25,-0.11,8233.51,0.82,72
712,Exit long,2025-12-03 18:05,SL,4206.64,1,4211.43,-746.58,-0.11,0,196.39,0.03,-746.58,-0.11,7486.93,0.75,14
712,Entry long,2025-12-03 17:51,M1 scalp up,4211.43,1,4211.43,-746.58,-0.11,0,196.39,0.03,-746.58,-0.11,7486.93,0.75,14
713,Exit short,2025-12-03 20:08,SL,4210.47,1,4206.99,-542.4,-0.08,0,101.31,0.02,-542.4,-0.08,6944.53,0.69,31
713,Entry short,2025-12-03 19:37,M1 scalp down,4206.99,1,4206.99,-542.4,-0.08,0,101.31,0.02,-542.4,-0.08,6944.53,0.69,31
714,Exit long,2025-12-03 20:46,SL,4206.99,1,4209.82,-441.09,-0.07,0,252.5,0.04,-441.09,-0.07,6503.44,0.65,27
714,Entry long,2025-12-03 20:19,M1 scalp up,4209.82,1,4209.82,-441.09,-0.07,0,252.5,0.04,-441.09,-0.07,6503.44,0.65,27
715,Exit long,2025-12-04 17:12,SL,4209.36,1,4213.52,-645.69,-0.10,0,31.04,0.00,-645.69,-0.10,5857.76,0.59,7
715,Entry long,2025-12-04 17:05,M1 scalp up,4213.52,1,4213.52,-645.69,-0.10,0,31.04,0.00,-645.69,-0.10,5857.76,0.59,7
716,Exit long,2025-12-04 17:22,TSL,4212.63,1,4209.5,485.82,0.07,0,641.03,0.10,-102.44,-0.02,6343.57,0.63,6
716,Entry long,2025-12-04 17:16,M1 scalp up,4209.5,1,4209.5,485.82,0.07,0,641.03,0.10,-102.44,-0.02,6343.57,0.63,6
717,Exit long,2025-12-04 17:39,TSL,4213.2,1,4210.98,344.57,0.05,0,499.79,0.08,-225.06,-0.03,6688.15,0.67,9
717,Entry long,2025-12-04 17:30,M1 scalp up,4210.98,1,4210.98,344.57,0.05,0,499.79,0.08,-225.06,-0.03,6688.15,0.67,9
718,Exit long,2025-12-04 21:00,TSL,4209.37,1,4207.19,338.36,0.05,0,493.58,0.08,-268.52,-0.04,7026.51,0.70,74
718,Entry long,2025-12-04 19:46,M1 scalp up,4207.19,1,4207.19,338.36,0.05,0,493.58,0.08,-268.52,-0.04,7026.51,0.70,74
719,Exit long,2025-12-05 14:43,TSL,4235.62,1,4232.68,455.85,0.07,0,610.9,0.09,-676.03,-0.10,7482.36,0.75,15
719,Entry long,2025-12-05 14:28,M1 scalp up,4232.68,1,4232.68,455.85,0.07,0,610.9,0.09,-676.03,-0.10,7482.36,0.75,15
720,Exit short,2025-12-05 20:03,TSL,4204.82,1,4207.11,355.07,0.05,0,510.12,0.08,-258.94,-0.04,7837.43,0.78,12
720,Entry short,2025-12-05 19:51,M1 scalp down,4207.11,1,4207.11,355.07,0.05,0,510.12,0.08,-258.94,-0.04,7837.43,0.78,12
721,Exit short,2025-12-05 20:41,TSL,4201.75,1,4205.02,507.02,0.08,0,662.07,0.10,-275.99,-0.04,8344.45,0.83,27
721,Entry short,2025-12-05 20:14,M1 scalp down,4205.02,1,4205.02,507.02,0.08,0,662.07,0.10,-275.99,-0.04,8344.45,0.83,27
722,Exit short,2025-12-05 21:20,TSL,4194.43,1,4201.81,1144.28,0.18,0,1517.96,0.23,-148.85,-0.02,9488.74,0.95,26
722,Entry short,2025-12-05 20:54,M1 scalp down,4201.81,1,4201.81,1144.28,0.18,0,1517.96,0.23,-148.85,-0.02,9488.74,0.95,26
723,Exit short,2025-12-08 17:57,SL,4194.98,1,4190.14,-751.83,-0.12,0,321.55,0.05,-751.83,-0.12,8736.91,0.87,37
723,Entry short,2025-12-08 17:20,M1 scalp down,4190.14,1,4190.14,-751.83,-0.12,0,321.55,0.05,-751.83,-0.12,8736.91,0.87,37
724,Exit short,2025-12-08 19:49,TSL,4186,1,4188.43,377.47,0.06,0,540.57,0.08,-65.24,-0.01,9114.37,0.91,14
724,Entry short,2025-12-08 19:35,M1 scalp down,4188.43,1,4188.43,377.47,0.06,0,540.57,0.08,-65.24,-0.01,9114.37,0.91,14
725,Exit short,2025-12-08 20:09,SL,4189.9,1,4187.01,-448.92,-0.07,0,327.76,0.05,-448.92,-0.07,8665.45,0.87,9
725,Entry short,2025-12-08 20:00,M1 scalp down,4187.01,1,4187.01,-448.92,-0.07,0,327.76,0.05,-448.92,-0.07,8665.45,0.87,9
726,Exit short,2025-12-08 20:39,SL,4193.87,1,4190.34,-548.34,-0.08,0,349.51,0.05,-548.34,-0.08,8117.11,0.81,20
726,Entry short,2025-12-08 20:19,M1 scalp down,4190.34,1,4190.34,-548.34,-0.08,0,349.51,0.05,-548.34,-0.08,8117.11,0.81,20
727,Exit short,2025-12-08 20:55,TSL,4192.61,1,4194.89,354.17,0.05,0,509.51,0.08,-4.66,0.00,8471.28,0.85,11
727,Entry short,2025-12-08 20:44,M1 scalp down,4194.89,1,4194.89,354.17,0.05,0,509.51,0.08,-4.66,0.00,8471.28,0.85,11
728,Exit long,2025-12-09 18:59,TSL,4208.7,1,4206.2,389.8,0.06,0,545.72,0.08,-764.01,-0.12,8861.08,0.89,80
728,Entry long,2025-12-09 17:39,M1 scalp up,4206.2,1,4206.2,389.8,0.06,0,545.72,0.08,-764.01,-0.12,8861.08,0.89,80
729,Exit long,2025-12-09 19:56,TSL,4213.25,1,4207.6,880.95,0.13,0,1072.73,0.16,-65.49,-0.01,9742.03,0.97,10
729,Entry long,2025-12-09 19:46,M1 scalp up,4207.6,1,4207.6,880.95,0.13,0,1072.73,0.16,-65.49,-0.01,9742.03,0.97,10
730,Exit long,2025-12-09 20:12,TSL,4214.95,1,4212.38,400.71,0.06,0,565.99,0.09,-48.34,-0.01,10142.74,1.01,5
730,Entry long,2025-12-09 20:07,M1 scalp up,4212.38,1,4212.38,400.71,0.06,0,565.99,0.09,-48.34,-0.01,10142.74,1.01,5
731,Exit long,2025-12-09 21:37,SL,4208.21,1,4211.81,-561.31,-0.09,0,297.81,0.05,-561.31,-0.09,9581.43,0.96,77
731,Entry long,2025-12-09 20:20,M1 scalp up,4211.81,1,4211.81,-561.31,-0.09,0,297.81,0.05,-561.31,-0.09,9581.43,0.96,77
732,Exit short,2025-12-10 13:46,SL,4203.46,1,4198.65,-754.26,-0.11,0,409.28,0.06,-754.26,-0.11,8827.17,0.88,7
732,Entry short,2025-12-10 13:39,M1 scalp down,4198.65,1,4198.65,-754.26,-0.11,0,409.28,0.06,-754.26,-0.11,8827.17,0.88,7
733,Exit short,2025-12-10 16:26,SL,4199.28,1,4194.43,-760.53,-0.12,0,213.26,0.03,-760.53,-0.12,8066.64,0.81,20
733,Entry short,2025-12-10 16:06,M1 scalp down,4194.43,1,4194.43,-760.53,-0.12,0,213.26,0.03,-760.53,-0.12,8066.64,0.81,20
734,Exit short,2025-12-10 17:37,TSL,4199.52,1,4201.85,365.37,0.06,0,522.18,0.08,-506.5,-0.08,8432,0.84,56
734,Entry short,2025-12-10 16:41,M1 scalp down,4201.85,1,4201.85,365.37,0.06,0,522.18,0.08,-506.5,-0.08,8432,0.84,56
735,Exit short,2025-12-10 18:20,TSL,4198.92,1,4200.93,315.19,0.05,0,495.52,0.08,-131.72,-0.02,8747.19,0.87,25
735,Entry short,2025-12-10 17:55,M1 scalp down,4200.93,1,4200.93,315.19,0.05,0,495.52,0.08,-131.72,-0.02,8747.19,0.87,25
736,Exit long,2025-12-11 20:07,SL,4268.37,1,4273.34,-775.33,-0.12,0,408.73,0.06,-775.33,-0.12,7971.86,0.80,23
736,Entry long,2025-12-11 19:44,M1 scalp up,4273.34,1,4273.34,-775.33,-0.12,0,408.73,0.06,-775.33,-0.12,7971.86,0.80,23
737,Exit long,2025-12-11 20:53,TSL,4274.19,1,4272.15,318.25,0.05,0,474.25,0.07,-148.2,-0.02,8290.11,0.83,5
737,Entry long,2025-12-11 20:48,M1 scalp up,4272.15,1,4272.15,318.25,0.05,0,474.25,0.07,-148.2,-0.02,8290.11,0.83,5
738,Exit long,2025-12-12 20:09,TSL,4301.3,1,4295.41,916.34,0.14,0,1071.92,0.16,-62.23,-0.01,9206.45,0.92,16
738,Entry long,2025-12-12 19:53,M1 scalp up,4295.41,1,4295.41,916.34,0.14,0,1071.92,0.16,-62.23,-0.01,9206.45,0.92,16
739,Exit long,2025-12-12 20:26,SL,4294.04,1,4298.17,-642.53,-0.10,0,295.59,0.04,-642.53,-0.10,8563.92,0.86,8
739,Entry long,2025-12-12 20:18,M1 scalp up,4298.17,1,4298.17,-642.53,-0.10,0,295.59,0.04,-642.53,-0.10,8563.92,0.86,8
740,Exit long,2025-12-15 20:20,SL,4309,1,4312.64,-567.11,-0.08,0,269.53,0.04,-567.11,-0.08,7996.81,0.80,19
740,Entry long,2025-12-15 20:01,M1 scalp up,4312.64,1,4312.64,-567.11,-0.08,0,269.53,0.04,-567.11,-0.08,7996.81,0.80,19
741,Exit long,2025-12-15 21:08,SL,4300.83,1,4304.9,-634.1,-0.09,0,98.15,0.01,-634.1,-0.09,7362.71,0.74,10
741,Entry long,2025-12-15 20:58,M1 scalp up,4304.9,1,4304.9,-634.1,-0.09,0,98.15,0.01,-634.1,-0.09,7362.71,0.74,10
742,Exit long,2025-12-16 17:46,TSL,4305.23,1,4303.2,315.07,0.05,0,495.11,0.07,-46.56,-0.01,7677.78,0.77,4
742,Entry long,2025-12-16 17:42,M1 scalp up,4303.2,1,4303.2,315.07,0.05,0,495.11,0.07,-46.56,-0.01,7677.78,0.77,4
743,Exit long,2025-12-16 18:21,SL,4299.3,1,4304.19,-758.97,-0.11,0,274.72,0.04,-758.97,-0.11,6918.81,0.69,30
743,Entry long,2025-12-16 17:51,M1 scalp up,4304.19,1,4304.19,-758.97,-0.11,0,274.72,0.04,-758.97,-0.11,6918.81,0.69,30
744,Exit long,2025-12-16 20:52,SL,4306.13,1,4310.95,-748.1,-0.11,0,194.01,0.03,-748.1,-0.11,6170.71,0.62,36
744,Entry long,2025-12-16 20:16,M1 scalp up,4310.95,1,4310.95,-748.1,-0.11,0,194.01,0.03,-748.1,-0.11,6170.71,0.62,36
745,Exit long,2025-12-17 19:50,SL,4333.68,1,4337.95,-660.52,-0.10,0,241.31,0.04,-660.52,-0.10,5510.19,0.55,15
745,Entry long,2025-12-17 19:35,M1 scalp up,4337.95,1,4337.95,-660.52,-0.10,0,241.31,0.04,-660.52,-0.10,5510.19,0.55,15
746,Exit long,2025-12-17 20:50,TSL,4345.05,1,4340.22,747.14,0.11,0,901.83,0.13,-267.61,-0.04,6257.34,0.63,18
746,Entry long,2025-12-17 20:32,M1 scalp up,4340.22,1,4340.22,747.14,0.11,0,901.83,0.13,-267.61,-0.04,6257.34,0.63,18
747,Exit long,2025-12-17 21:06,TSL,4344.54,1,4340.02,699.19,0.10,0,853.88,0.13,-57.23,-0.01,6956.53,0.70,12
747,Entry long,2025-12-17 20:54,M1 scalp up,4340.02,1,4340.02,699.19,0.10,0,853.88,0.13,-57.23,-0.01,6956.53,0.70,12
748,Exit long,2025-12-18 21:35,SL,4330.62,1,4334.76,-644.35,-0.10,0,186.77,0.03,-644.35,-0.10,6312.18,0.63,47
748,Entry long,2025-12-18 20:48,M1 scalp up,4334.76,1,4334.76,-644.35,-0.10,0,186.77,0.03,-644.35,-0.10,6312.18,0.63,47
749,Exit long,2025-12-19 14:08,TSL,4333.16,1,4328.7,693.33,0.10,0,848.78,0.13,-385.53,-0.06,7005.51,0.70,13
749,Entry long,2025-12-19 13:55,M1 scalp up,4328.7,1,4328.7,693.33,0.10,0,848.78,0.13,-385.53,-0.06,7005.51,0.70,13
750,Exit long,2025-12-19 17:44,TSL,4352.79,1,4350.71,323.35,0.05,0,478.8,0.07,-65.29,-0.01,7328.85,0.73,5
750,Entry long,2025-12-19 17:39,M1 scalp up,4350.71,1,4350.71,323.35,0.05,0,478.8,0.07,-65.29,-0.01,7328.85,0.73,5
751,Exit long,2025-12-19 20:01,SL,4343.98,1,4346.84,-444.6,-0.07,0,323.35,0.05,-444.6,-0.07,6884.25,0.69,19
751,Entry long,2025-12-19 19:42,M1 scalp up,4346.84,1,4346.84,-444.6,-0.07,0,323.35,0.05,-444.6,-0.07,6884.25,0.69,19
752,Exit long,2025-12-19 20:40,SL,4340.16,1,4343.39,-502.12,-0.07,0,404.18,0.06,-502.12,-0.07,6382.13,0.64,32
752,Entry long,2025-12-19 20:08,M1 scalp up,4343.39,1,4343.39,-502.12,-0.07,0,404.18,0.06,-502.12,-0.07,6382.13,0.64,32
753,Exit long,2025-12-21 23:01,TSL,4338.88,1,4337.69,187.67,0.03,0,667.08,0.10,-212.97,-0.03,6569.8,0.66,66
753,Entry long,2025-12-19 20:55,M1 scalp up,4337.69,1,4337.69,187.67,0.03,0,667.08,0.10,-212.97,-0.03,6569.8,0.66,66
754,Exit long,2025-12-22 17:10,TSL,4438.65,1,4436.09,403.72,0.06,0,561.42,0.08,-130.89,-0.02,6973.52,0.70,3
754,Entry long,2025-12-22 17:07,M1 scalp up,4436.09,1,4436.09,403.72,0.06,0,561.42,0.08,-130.89,-0.02,6973.52,0.70,3
755,Exit long,2025-12-22 17:34,SL,4432.91,1,4437.6,-739.63,-0.11,0,211.32,0.03,-739.63,-0.11,6233.89,0.62,14
755,Entry long,2025-12-22 17:20,M1 scalp up,4437.6,1,4437.6,-739.63,-0.11,0,211.32,0.03,-739.63,-0.11,6233.89,0.62,14
756,Exit long,2025-12-22 20:07,TSL,4435.81,1,4431.62,660.78,0.09,0,818.48,0.12,-12.62,0.00,6894.67,0.69,29
756,Entry long,2025-12-22 19:38,M1 scalp up,4431.62,1,4431.62,660.78,0.09,0,818.48,0.12,-12.62,0.00,6894.67,0.69,29
757,Exit long,2025-12-22 20:20,SL,4432.85,1,4435.52,-421.07,-0.06,0,11.04,0.00,-421.07,-0.06,6473.6,0.65,1
757,Entry long,2025-12-22 20:19,M1 scalp up,4435.52,1,4435.52,-421.07,-0.06,0,11.04,0.00,-421.07,-0.06,6473.6,0.65,1
758,Exit long,2025-12-22 20:41,TSL,4434.51,1,4432.02,392.68,0.06,0,550.38,0.08,-42.58,-0.01,6866.28,0.69,8
758,Entry long,2025-12-22 20:33,M1 scalp up,4432.02,1,4432.02,392.68,0.06,0,550.38,0.08,-42.58,-0.01,6866.28,0.69,8
759,Exit long,2025-12-23 19:36,TSL,4491.01,1,4488.77,351.72,0.05,0,508.74,0.07,-23.55,0.00,7218.01,0.72,2
759,Entry long,2025-12-23 19:34,M1 scalp up,4488.77,1,4488.77,351.72,0.05,0,508.74,0.07,-23.55,0.00,7218.01,0.72,2
760,Exit long,2025-12-23 20:11,TSL,4493.2,1,4490.79,378.42,0.05,0,535.44,0.08,-227.68,-0.03,7596.42,0.76,21
760,Entry long,2025-12-23 19:50,M1 scalp up,4490.79,1,4490.79,378.42,0.05,0,535.44,0.08,-227.68,-0.03,7596.42,0.76,21
761,Exit long,2025-12-23 20:39,SL,4489.66,1,4492.85,-500.89,-0.07,0,235.53,0.03,-500.89,-0.07,7095.53,0.71,16
761,Entry long,2025-12-23 20:23,M1 scalp up,4492.85,1,4492.85,-500.89,-0.07,0,235.53,0.03,-500.89,-0.07,7095.53,0.71,16
762,Exit long,2025-12-24 14:16,SL,4482.43,1,4487.1,-729.52,-0.10,0,68.73,0.01,-729.52,-0.10,6366.01,0.64,4
762,Entry long,2025-12-24 14:12,M1 scalp up,4487.1,1,4487.1,-729.52,-0.10,0,68.73,0.01,-729.52,-0.10,6366.01,0.64,4
763,Exit long,2025-12-26 20:04,TSL,4527.16,1,4522.31,756.44,0.11,0,912.41,0.13,-341.57,-0.05,7122.45,0.71,14
763,Entry long,2025-12-26 19:50,M1 scalp up,4522.31,1,4522.31,756.44,0.11,0,912.41,0.13,-341.57,-0.05,7122.45,0.71,14
764,Exit short,2025-12-29 19:57,SL,4337.63,1,4333.25,-685.47,-0.10,0,140.85,0.02,-685.47,-0.10,6436.98,0.64,3
764,Entry short,2025-12-29 19:54,M1 scalp down,4333.25,1,4333.25,-685.47,-0.10,0,140.85,0.02,-685.47,-0.10,6436.98,0.64,3
765,Exit short,2026-01-02 19:38,SL,4325.45,1,4320.99,-699.56,-0.10,0,111.36,0.02,-699.56,-0.10,5737.42,0.57,4
765,Entry short,2026-01-02 19:34,M1 scalp down,4320.99,1,4320.99,-699.56,-0.10,0,111.36,0.02,-699.56,-0.10,5737.42,0.57,4
766,Exit short,2026-01-02 20:23,SL,4325.48,1,4320.82,-730.93,-0.11,0,305.86,0.05,-730.93,-0.11,5006.49,0.50,12
766,Entry short,2026-01-02 20:11,M1 scalp down,4320.82,1,4320.82,-730.93,-0.11,0,305.86,0.05,-730.93,-0.11,5006.49,0.50,12
767,Exit short,2026-01-04 23:11,SL,4361.63,1,4329.14,-5094.59,-0.75,0,445.46,0.07,-5094.59,-0.75,-88.1,-0.01,84
767,Entry short,2026-01-02 20:36,M1 scalp down,4329.14,1,4329.14,-5094.59,-0.75,0,445.46,0.07,-5094.59,-0.75,-88.1,-0.01,84
768,Exit long,2026-01-05 16:52,TSL,4453.33,1,4444.11,1445.74,0.21,0,1602.55,0.23,-4.7,0.00,1357.64,0.14,4
768,Entry long,2026-01-05 16:48,M1 scalp up,4444.11,1,4444.11,1445.74,0.21,0,1602.55,0.23,-4.7,0.00,1357.64,0.14,4
769,Exit long,2026-01-05 19:56,SL,4439.06,1,4443.25,-657.01,-0.09,0,119.17,0.02,-657.01,-0.09,700.62,0.07,12
769,Entry long,2026-01-05 19:44,M1 scalp up,4443.25,1,4443.25,-657.01,-0.09,0,119.17,0.02,-657.01,-0.09,700.62,0.07,12
770,Exit long,2026-01-05 20:02,TSL,4442.24,1,4439.77,387.31,0.06,0,544.11,0.08,-111.33,-0.02,1087.93,0.11,2
770,Entry long,2026-01-05 20:00,M1 scalp up,4439.77,1,4439.77,387.31,0.06,0,544.11,0.08,-111.33,-0.02,1087.93,0.11,2
771,Exit long,2026-01-05 20:39,SL,4440.02,1,4443.87,-603.7,-0.09,0,340.27,0.05,-603.7,-0.09,484.23,0.05,13
771,Entry long,2026-01-05 20:26,M1 scalp up,4443.87,1,4443.87,-603.7,-0.09,0,340.27,0.05,-603.7,-0.09,484.23,0.05,13
772,Exit long,2026-01-05 20:48,TSL,4441.85,1,4438.17,577.04,0.08,0,741.69,0.11,-10.98,0.00,1061.28,0.11,3
772,Entry long,2026-01-05 20:45,M1 scalp up,4438.17,1,4438.17,577.04,0.08,0,741.69,0.11,-10.98,0.00,1061.28,0.11,3
773,Exit long,2026-01-06 17:43,SL,4482.93,1,4487.27,-678.49,-0.10,0,401.78,0.06,-678.49,-0.10,382.78,0.04,16
773,Entry long,2026-01-06 17:27,M1 scalp up,4487.27,1,4487.27,-678.49,-0.10,0,401.78,0.06,-678.49,-0.10,382.78,0.04,16
774,Exit long,2026-01-06 20:15,TSL,4485.32,1,4481.38,615.96,0.09,0,844.21,0.12,-340.81,-0.05,998.74,0.10,23
774,Entry long,2026-01-06 19:52,M1 scalp up,4481.38,1,4481.38,615.96,0.09,0,844.21,0.12,-340.81,-0.05,998.74,0.10,23
775,Exit long,2026-01-06 20:43,TSL,4489.13,1,4485.79,522.16,0.07,0,678.49,0.10,-347.06,-0.05,1520.9,0.15,15
775,Entry long,2026-01-06 20:28,M1 scalp up,4485.79,1,4485.79,522.16,0.07,0,678.49,0.10,-347.06,-0.05,1520.9,0.15,15
776,Exit long,2026-01-07 17:34,TSL,4460.43,1,4458.26,339.81,0.05,0,496.41,0.07,-172.26,-0.02,1860.71,0.19,8
776,Entry long,2026-01-07 17:26,M1 scalp up,4458.26,1,4458.26,339.81,0.05,0,496.41,0.07,-172.26,-0.02,1860.71,0.19,8
777,Exit long,2026-01-07 19:56,TSL,4456.93,1,4453.49,538.69,0.08,0,695.29,0.10,-222.37,-0.03,2399.4,0.24,12
777,Entry long,2026-01-07 19:44,M1 scalp up,4453.49,1,4453.49,538.69,0.08,0,695.29,0.10,-222.37,-0.03,2399.4,0.24,12
778,Exit long,2026-01-07 20:14,TSL,4458.26,1,4456.15,330.42,0.05,0,518.33,0.07,-120.58,-0.02,2729.82,0.27,5
778,Entry long,2026-01-07 20:09,M1 scalp up,4456.15,1,4456.15,330.42,0.05,0,518.33,0.07,-120.58,-0.02,2729.82,0.27,5
779,Exit long,2026-01-07 20:34,TSL,4459.4,1,4457.31,327.29,0.05,0,483.88,0.07,-212.97,-0.03,3057.11,0.31,8
779,Entry long,2026-01-07 20:26,M1 scalp up,4457.31,1,4457.31,327.29,0.05,0,483.88,0.07,-212.97,-0.03,3057.11,0.31,8
780,Exit long,2026-01-07 20:43,TSL,4458.5,1,4456.42,325.72,0.05,0,584.1,0.08,-17.23,0.00,3382.83,0.34,5
780,Entry long,2026-01-07 20:38,M1 scalp up,4456.42,1,4456.42,325.72,0.05,0,584.1,0.08,-17.23,0.00,3382.83,0.34,5
781,Exit long,2026-01-07 20:53,TSL,4458.85,1,4456.69,338.25,0.05,0,494.84,0.07,-61.07,-0.01,3721.07,0.37,8
781,Entry long,2026-01-07 20:45,M1 scalp up,4456.69,1,4456.69,338.25,0.05,0,494.84,0.07,-61.07,-0.01,3721.07,0.37,8
782,Exit long,2026-01-07 20:59,SL,4450.74,1,4455.71,-778.28,-0.11,0,29.75,0.00,-778.28,-0.11,2942.79,0.29,3
782,Entry long,2026-01-07 20:56,M1 scalp up,4455.71,1,4455.71,-778.28,-0.11,0,29.75,0.00,-778.28,-0.11,2942.79,0.29,3
783,Exit long,2026-01-08 17:53,TSL,4462.45,1,4459.92,396.56,0.06,0,553.31,0.08,-158.31,-0.02,3339.36,0.33,17
783,Entry long,2026-01-08 17:36,M1 scalp up,4459.92,1,4459.92,396.56,0.06,0,553.31,0.08,-158.31,-0.02,3339.36,0.33,17
784,Exit long,2026-01-08 20:06,TSL,4457.35,1,4450.05,1144.23,0.16,0,1300.98,0.19,-73.67,-0.01,4483.59,0.45,15
784,Entry long,2026-01-08 19:51,M1 scalp up,4450.05,1,4450.05,1144.23,0.16,0,1300.98,0.19,-73.67,-0.01,4483.59,0.45,15
