date,equity
2025-03-07,10050.08779
2025-03-09,10050.08779
2025-03-10,10049.229099999999
2025-03-11,10044.542579999998
2025-03-12,10040.589429999998
2025-03-13,10061.96718
2025-03-14,10060.095179999998
2025-03-16,10062.79398
2025-03-17,10071.359579999998
2025-03-18,10084.672379999998
2025-03-19,10096.43598
2025-03-20,10087.937579999998
2025-03-21,10077.19573
2025-03-23,10075.36293
2025-03-24,10071.573329999997
2025-03-25,10076.120529999998
2025-03-26,10075.422929999999
2025-03-27,10105.372355
2025-03-28,10113.324354999999
2025-03-30,10107.750955
2025-03-31,10141.159154999998
2025-04-01,10136.992755
2025-04-02,10156.547954999998
2025-04-03,10107.669679999999
2025-04-04,10092.511754999998
2025-04-06,10086.403554999999
2025-04-07,10085.16794
2025-04-08,10086.29142
2025-04-09,10073.171569999999
2025-04-10,10086.893594999998
2025-04-11,10096.610594999998
2025-04-13,10091.062994999998
2025-04-14,10088.232794999998
2025-04-15,10103.496194999998
2025-04-16,10127.650994999998
2025-04-17,10122.169994999998
2025-04-20,10134.003195
2025-04-21,10150.852995
2025-04-22,10133.119394999998
2025-04-23,10122.105194999998
2025-04-24,10129.738995
2025-04-25,10114.848069999998
2025-04-27,10113.487669999999
2025-04-28,10116.554869999998
2025-04-29,10112.880469999998
2025-04-30,10099.477669999998
2025-05-01,10102.605129999998
2025-05-02,10100.645129999999
2025-05-04,10099.620609999998
2025-05-05,10088.982434999998
2025-05-06,10092.499109999997
2025-05-07,10092.57031
2025-05-08,10081.418459999999
2025-05-09,10081.418459999999
2025-05-11,10081.418459999999
2025-05-12,10080.585115
2025-05-13,10080.273854999998
2025-05-14,10085.330744999997
2025-05-15,10068.796484999999
2025-05-16,10080.934484999998
2025-05-18,10068.018704999999
2025-05-19,10075.181444999998
2025-05-20,10060.578544999998
2025-05-21,10062.558144999999
2025-05-22,10060.222745
2025-05-23,10065.959819999998
2025-05-25,10062.487419999998
2025-05-26,10063.004619999998
2025-05-27,10053.202769999998
2025-05-28,10053.202769999998
2025-05-29,10047.445919999998
2025-05-30,10047.445919999998
2025-06-01,10047.445919999998
