campaign_id,start,end,close_reason,direction,bars,days,sleeves,n_sleeves,trades,max_gross_exposure_lots,max_net_exposure_lots,gross_pnl,spread_slip,commission,swap,lot_nights,net_pnl,risk_cash,gross_R,net_R,mae_usd,mfe_usd,mae_R,mfe_R
61,2024-04-30 16:00:00,2024-05-09 12:00:00,flat,short,42,8.833333333333334,"fast,medium",2,2,0.02,0.02,-69.2692630625761,0.25000000000045475,0.11775,2.5413999999999994,0.09999999999999999,-67.09561306257656,74.86927681265657,-0.9252027802526631,-0.8961701771271033,-70.08481306257636,15.038899999999558,-0.9360957664643637,0.20086877608863518
62,2024-05-09 20:00:00,2024-05-22 16:00:00,reversal,long,54,12.833333333333334,"fast,medium",2,2,0.04,0.04,44.759999999999316,0.9800000000013824,0.2355,-19.676199999999998,0.31000000000000005,23.868299999997934,132.25922903361962,0.33842628848699513,0.1804660451629484,-49.631500000001324,149.40449999999873,-0.37525925685976325,1.1296338341880163
63,2024-05-22 20:00:00,2024-06-06 00:00:00,reversal,short,62,14.166666666666666,"fast,medium",2,2,0.04,0.02,-13.34755065151603,0.35000000000081855,0.19625,0.7597999999999998,0.21000000000000002,-13.134000651516848,74.27420942642638,-0.1797063981507293,-0.17683124132781194,-6.097850000000108,51.10425000000032,-0.08209915725916193,0.6880483871137333
64,2024-06-06 04:00:00,2024-06-07 12:00:00,flat,long,9,1.3333333333333333,"fast,medium",2,2,0.04,0.04,-121.00787465188296,0.8200000000006185,0.19625,-1.8602,0.05,-123.88432465188359,121.00787465188306,-0.9999999999999992,-1.023770767053595,-200.9798006515175,68.38019934848307,-1.660881998214568,0.5650888385999677
65,2024-06-20 04:00:00,2024-06-21 16:00:00,flat,long,10,1.5,"fast,medium",2,2,0.04,0.04,-87.88908913160594,0.6000000000003638,0.157,-2.096,0.04,-90.7420891316063,106.73248365746304,-0.8234521124203268,-0.8501824938584325,-97.4330000000009,64.80699999999888,-0.9128711022287553,0.6071909673533339
66,2024-06-26 16:00:00,2024-06-27 16:00:00,flat,short,7,1.0,fast,1,1,0.02,0.02,-53.0311636002707,0.1000000000003638,0.0785,0.47159999999999996,0.02,-52.73806360027106,53.031163600270645,-1.000000000000001,-0.99447306111914,-51.02690000000075,3.1814999999987776,-0.9622059282844085,0.05999302643969405
67,2024-07-03 08:00:00,2024-07-19 12:00:00,flat,long,74,16.166666666666668,"fast,medium",2,2,0.05,0.05,313.74000000000115,0.8500000000008185,0.27475,-49.256,0.74,263.3592500000003,114.21566503041669,2.7469086654308694,2.3058067378924365,-14.832249999999476,541.22775,-0.12986178381091168,4.738647276237161
68,2024-07-25 04:00:00,2024-07-30 16:00:00,reversal,short,22,5.5,"fast,medium",2,2,0.04,0.04,-111.06497484657848,0.6400000000012369,0.2355,4.2444,0.18,-107.69607484657972,132.28994969315696,-0.839557162915178,-0.8140911316118716,-86.42419999999947,60.30619999999908,-0.6532937702407335,0.4558638062821682
69,2024-07-30 20:00:00,2024-08-05 08:00:00,reversal,long,22,5.5,fast,1,1,0.02,0.02,-62.84303330030161,0.9600000000009459,0.157,-4.7684,0.12000000000000001,-68.72843330030256,62.8430333003012,-1.0000000000000067,-1.0936523858082634,-4.101974846578742,121.64202515342004,-0.06527334266277501,1.9356485319883026
70,2024-08-05 12:00:00,2024-08-08 12:00:00,flat,short,19,3.0,fast,1,1,0.01,0.01,-33.51999999999998,0.1500000000005457,0.11775,0.13099999999999987,0.05,-33.65675000000053,54.202693072185745,-0.6184194566745773,-0.6209423940463131,-32.094983300303284,1.6724166996955319,-0.5921289419616109,0.03085486356680194
71,2024-08-09 12:00:00,2024-08-14 16:00:00,flat,long,20,5.166666666666667,fast,1,1,0.01,0.01,14.570000000000164,0.15000000000009095,0.03925,-3.668,0.05,10.712750000000074,39.87257978870168,0.36541402831749376,0.2686746144034464,-2.9012500000008004,40.89274999999907,-0.07276303703887503,1.0255857588524149
72,2024-08-16 12:00:00,2024-09-04 04:00:00,reversal,long,77,18.666666666666668,"fast,medium,slow",3,5,0.03,0.03,-115.60407985529946,1.1500000000014552,0.43175,-23.580000000000002,0.31000000000000005,-140.76582985530092,208.57470719379387,-0.5542574236860262,-0.6748940547451451,-126.31382985530217,98.38425000000097,-0.6056047329743567,0.47169789340079865
73,2024-09-04 08:00:00,2024-09-05 04:00:00,reversal,short,6,0.8333333333333334,fast,1,1,0.02,0.02,-57.56466947535046,0.1500000000005457,0.11775,-1.1003999999999998,0.03,-58.93281947535101,57.56466947535014,-1.0000000000000058,-1.0237671824136285,-47.06775000000198,0.0,-0.8176499653169543,0.0
74,2024-09-05 08:00:00,2024-09-06 16:00:00,flat,long,9,1.3333333333333333,fast,1,1,0.02,0.02,-58.52935951861946,0.6000000000003638,0.157,-0.5764,0.04,-59.86275951861982,58.529359518619614,-0.9999999999999973,-1.0227817288787522,-28.0296694753506,38.57033052465158,-0.4788993029461339,0.6589911600242511
75,2024-09-12 16:00:00,2024-10-08 16:00:00,flat,long,109,26.0,"fast,medium,slow",3,3,0.06,0.05,156.78000000000065,0.9000000000010004,0.314,-45.58800000000001,0.7100000000000002,109.97799999999965,181.60895159285536,0.8632834374347464,0.6055758762737458,0.0,248.86999999999898,0.0,1.3703619662864115
76,2024-10-16 08:00:00,2024-11-06 08:00:00,flat,long,91,21.0,"fast,medium",2,2,0.04,0.04,241.77999999999975,0.7000000000007276,0.2355,-48.208000000000006,0.7200000000000002,192.63649999999902,123.78567635208016,1.953214678185476,1.5562099402526055,-24.47700000000077,397.6350000000002,-0.19773693307116988,3.212286039210369
77,2024-11-06 12:00:00,2024-11-07 20:00:00,flat,short,9,1.3333333333333333,"fast,medium",2,2,0.02,0.02,-80.48870750501828,0.2000000000007276,0.157,-2.6723999999999997,0.04,-83.518107505019,80.4887075050182,-1.000000000000001,-1.0376375779150377,-83.96690000000126,29.77309999999852,-1.0432134221408165,0.36990406384823943
78,2024-11-11 12:00:00,2024-11-20 12:00:00,reversal,short,43,9.0,"fast,medium,slow",3,4,0.03,0.03,50.530000000000655,0.6000000000008185,0.2355,6.8382,0.22999999999999998,56.532699999999835,162.7400967122768,0.31049508400709197,0.3473802777686018,0.0,279.3892500000002,0.0,1.7167818850074679
