sleeve,direction,entry_time,exit_time,entry_price,exit_price,lots,atr_at_entry,stop_price,stop_dist,reason,reason_code,points,gross,r_multiple,entry_bar,exit_bar,ambiguous,event_window
fast,long,2024-09-05 12:00:00,2024-09-06 19:41:00,2514.74,2485.47532024069,0.02,11.705871903723923,2485.47532024069,29.264679759309807,EXIT_PROTECTIVE_STOP,4,-29.26467975930973,-58.52935951861946,-0.9999999999999973,4150,4157,False,
fast,long,2024-09-12 20:00:00,2024-09-17 20:00:00,2550.75,2563.09,0.02,12.10726343952369,2520.4818414011906,30.268158598809226,EXIT_CHANNEL,3,12.340000000000146,24.68000000000029,0.40768915491560864,4182,4199,False,
medium,long,2024-09-12 20:00:00,2024-09-19 00:00:00,2550.75,2558.54,0.02,12.10726343952369,2520.4818414011906,30.268158598809226,EXIT_CHANNEL,3,7.789999999999964,15.579999999999927,0.25736616829761255,4182,4206,False,
slow,long,2024-09-12 20:00:00,2024-10-08 20:00:00,2550.75,2609.01,0.02,12.10726343952369,2520.4818414011906,30.268158598809226,EXIT_CHANNEL,3,58.26000000000022,116.52000000000045,1.9247949890910183,4182,4289,False,
fast,long,2024-10-16 12:00:00,2024-10-31 16:00:00,2679.56,2755.39,0.02,12.378567635208015,2648.61358091198,30.946419088020036,EXIT_CHANNEL,3,75.82999999999993,151.65999999999985,2.4503642823526293,4324,4390,False,
medium,long,2024-10-16 12:00:00,2024-11-06 12:00:00,2679.56,2724.62,0.02,12.378567635208015,2648.61358091198,30.946419088020036,EXIT_CHANNEL,3,45.059999999999945,90.11999999999989,1.4560650740183232,4324,4413,False,
fast,short,2024-11-06 16:00:00,2024-11-07 22:11:00,2664.16,2704.404353752509,0.01,16.09774150100364,2704.404353752509,40.2443537525091,EXIT_PROTECTIVE_STOP,4,-40.24435375250914,-40.24435375250914,-1.000000000000001,4415,4422,True,
medium,short,2024-11-06 16:00:00,2024-11-07 22:11:00,2664.16,2704.404353752509,0.01,16.09774150100364,2704.404353752509,40.2443537525091,EXIT_PROTECTIVE_STOP,4,-40.24435375250914,-40.24435375250914,-1.000000000000001,4415,4422,True,
fast,short,2024-11-11 16:00:00,2024-11-18 04:00:00,2635.59,2587.03,0.01,16.668956652346978,2677.2623916308676,41.672391630867445,EXIT_CHANNEL,3,48.559999999999945,48.559999999999945,1.1652798915440872,4433,4459,False,
medium,short,2024-11-11 16:00:00,2024-11-19 08:00:00,2635.59,2622.58,0.01,16.668956652346978,2677.2623916308676,41.672391630867445,EXIT_CHANNEL,3,13.010000000000218,13.010000000000218,0.3121971043860965,4433,4466,False,
